UID,bad_flag
Te-11680,0.02583228051662445
Te-11681,0.8391618728637695
Te-11682,0.006968093570321798
Te-11683,0.0029803370125591755
Te-11684,0.004626706708222628
Te-11685,0.857107400894165
Te-11686,0.003731371369212866
Te-11687,0.0010982842650264502
Te-11688,0.01412135735154152
Te-11689,0.9001004099845886
Te-11690,0.04841529205441475
Te-11691,0.0021842094138264656
Te-11692,0.009321177378296852
Te-11693,0.5473746061325073
Te-11694,0.0009637672919780016
Te-11695,0.008142719976603985
Te-11696,0.004349283408373594
Te-11697,0.010128599591553211
Te-11698,0.006262761075049639
Te-11699,0.006812995299696922
Te-11700,0.0021482736337929964
Te-11701,0.006188826635479927
Te-11702,0.0014712756965309381
Te-11703,0.0029925499111413956
Te-11704,0.00880883913487196
Te-11705,0.0009308955632150173
Te-11706,0.0006385943852365017
Te-11707,0.00800675805658102
Te-11708,0.0028449867386370897
Te-11709,0.9630045294761658
Te-11710,0.0015613189898431301
Te-11711,0.0005722040077671409
Te-11712,0.0065922848880290985
Te-11713,0.015615264885127544
Te-11714,0.9482895135879517
Te-11715,0.015457413159310818
Te-11716,0.00224307831376791
Te-11717,0.9010503888130188
Te-11718,0.008488153107464314
Te-11719,0.002982306992635131
Te-11720,0.015337318181991577
Te-11721,0.003682892769575119
Te-11722,0.0027106415946036577
Te-11723,0.009625062346458435
Te-11724,0.027824027463793755
Te-11725,0.00951634906232357
Te-11726,0.0009445763425901532
Te-11727,0.0013988347491249442
Te-11728,0.013520123437047005
Te-11729,0.0012461297446861863
Te-11730,0.9317076802253723
Te-11731,0.042520035058259964
Te-11732,0.004332450218498707
Te-11733,0.007550928276032209
Te-11734,0.03250878304243088
Te-11735,0.03163571655750275
Te-11736,0.015255561098456383
Te-11737,0.002879571635276079
Te-11738,0.016742661595344543
Te-11739,0.9674002528190613
Te-11740,0.0022275352384895086
Te-11741,0.0012058060383424163
Te-11742,0.003106479300186038
Te-11743,0.001846363302320242
Te-11744,0.002973159309476614
Te-11745,0.001988862408325076
Te-11746,0.006442447658628225
Te-11747,0.03858049213886261
Te-11748,0.021314851939678192
Te-11749,0.001443243119865656
Te-11750,0.0018122757319360971
Te-11751,0.012126280926167965
Te-11752,0.02322971820831299
Te-11753,0.0016930154524743557
Te-11754,0.0026827023830264807
Te-11755,0.03029313124716282
Te-11756,0.0037306053563952446
Te-11757,0.007913552224636078
Te-11758,0.002551754703745246
Te-11759,0.004231240134686232
Te-11760,0.017727363854646683
Te-11761,0.0790945366024971
Te-11762,0.0006898747524246573
Te-11763,0.028189463540911674
Te-11764,0.0009347452432848513
Te-11765,0.845863938331604
Te-11766,0.04394957795739174
Te-11767,0.0015065688639879227
Te-11768,0.0036191982217133045
Te-11769,0.005772140808403492
Te-11770,0.013697914779186249
Te-11771,0.008393027819693089
Te-11772,0.003282628720626235
Te-11773,0.9189984798431396
Te-11774,0.0007313346723094583
Te-11775,0.01185277383774519
Te-11776,0.010479499585926533
Te-11777,0.0007964888936839998
Te-11778,0.004698833916336298
Te-11779,0.008654444478452206
Te-11780,0.02106260508298874
Te-11781,0.013662848621606827
Te-11782,0.019024936482310295
Te-11783,0.0019701311830431223
Te-11784,0.008442900143563747
Te-11785,0.003254792420193553
Te-11786,0.0035314804408699274
Te-11787,0.016056576743721962
Te-11788,0.003375980304554105
Te-11789,0.003263704013079405
Te-11790,0.012591006234288216
Te-11791,0.0038517978973686695
Te-11792,0.0036581342574208975
Te-11793,0.000910131901036948
Te-11794,0.005696767941117287
Te-11795,0.0018519324949011207
Te-11796,0.002748143160715699
Te-11797,0.0038499687798321247
Te-11798,0.011001051403582096
Te-11799,0.0057921214029192924
Te-11800,0.003273475682362914
Te-11801,0.006570611149072647
Te-11802,0.002688764128834009
Te-11803,0.9032290577888489
Te-11804,0.9062960147857666
Te-11805,0.006007631774991751
Te-11806,0.002140347845852375
Te-11807,0.0003970266552641988
Te-11808,0.018579211086034775
Te-11809,0.007439103443175554
Te-11810,0.015745827928185463
Te-11811,0.9255229830741882
Te-11812,0.8257474303245544
Te-11813,0.0013253940269351006
Te-11814,0.0026745458599179983
Te-11815,0.031228043138980865
Te-11816,0.7355724573135376
Te-11817,0.0057250442914664745
Te-11818,0.036861617118120193
Te-11819,0.03030812367796898
Te-11820,0.008278947323560715
Te-11821,0.037757907062768936
Te-11822,0.004558601416647434
Te-11823,0.01972397230565548
Te-11824,0.0017514284700155258
Te-11825,0.0013463321374729276
Te-11826,0.8600199818611145
Te-11827,0.0027917325496673584
Te-11828,0.002288111485540867
Te-11829,0.006422686856240034
Te-11830,0.8391476273536682
Te-11831,0.004568689502775669
Te-11832,0.004591554868966341
Te-11833,0.007041835691779852
Te-11834,0.004926410503685474
Te-11835,0.0748206079006195
Te-11836,0.0015719030052423477
Te-11837,0.9410022497177124
Te-11838,0.7459794878959656
Te-11839,0.8635322451591492
Te-11840,0.00648441631346941
Te-11841,0.028401967138051987
Te-11842,0.007014099508523941
Te-11843,0.008954213932156563
Te-11844,0.015037297271192074
Te-11845,0.02950374223291874
Te-11846,0.0004811016551684588
Te-11847,0.005491917487233877
Te-11848,0.00269344006665051
Te-11849,0.0450972281396389
Te-11850,0.04038821905851364
Te-11851,0.007424629293382168
Te-11852,0.035508591681718826
Te-11853,0.0015056236879900098
Te-11854,0.0008075275109149516
Te-11855,0.0032477243803441525
Te-11856,0.002345249056816101
Te-11857,0.0003281194076407701
Te-11858,0.924872875213623
Te-11859,0.00031894349376671016
Te-11860,0.01558612659573555
Te-11861,0.9660302996635437
Te-11862,0.8575882315635681
Te-11863,0.015054693445563316
Te-11864,0.00044808274833485484
Te-11865,0.002841518959030509
Te-11866,0.007822321727871895
Te-11867,0.005670628510415554
Te-11868,0.03466331958770752
Te-11869,0.005104836076498032
Te-11870,0.011833928525447845
Te-11871,0.0030081174336373806
Te-11872,0.005011026281863451
Te-11873,0.01646244525909424
Te-11874,0.007175152655690908
Te-11875,0.0027903043664991856
Te-11876,0.004695536568760872
Te-11877,0.010703861713409424
Te-11878,0.0011085596634075046
Te-11879,0.11416860669851303
Te-11880,0.0029750580433756113
Te-11881,0.00695114117115736
Te-11882,0.027539532631635666
Te-11883,0.0323602519929409
Te-11884,0.0086949048563838
Te-11885,0.004796102177351713
Te-11886,0.0017649601213634014
Te-11887,0.025424044579267502
Te-11888,0.02316228672862053
Te-11889,0.007448580581694841
Te-11890,0.8385922908782959
Te-11891,0.023646172136068344
Te-11892,0.0016418718732893467
Te-11893,0.0009884829632937908
Te-11894,0.014499054290354252
Te-11895,0.02338719367980957
Te-11896,0.021376492455601692
Te-11897,0.8736382126808167
Te-11898,0.0027452674694359303
Te-11899,0.0008685167413204908
Te-11900,0.000860256957821548
Te-11901,0.019180892035365105
Te-11902,0.000471712788566947
Te-11903,0.922630250453949
Te-11904,0.008067640475928783
Te-11905,0.04811415076255798
Te-11906,0.8556131720542908
Te-11907,0.003997025080025196
Te-11908,0.005162952933460474
Te-11909,0.021089358255267143
Te-11910,0.0008327263058163226
Te-11911,0.033518970012664795
Te-11912,0.0496523454785347
Te-11913,0.002949529094621539
Te-11914,0.8998437523841858
Te-11915,0.0060992068611085415
Te-11916,0.015018400736153126
Te-11917,0.007013319525867701
Te-11918,0.005460175219923258
Te-11919,0.00039294728776440024
Te-11920,0.011748066172003746
Te-11921,0.0013088829582557082
Te-11922,0.012109030038118362
Te-11923,0.00645117973908782
Te-11924,0.006123518571257591
Te-11925,0.002097349613904953
Te-11926,0.01912233605980873
Te-11927,0.027994263917207718
Te-11928,0.020172640681266785
Te-11929,0.0013108260463923216
Te-11930,0.005989592522382736
Te-11931,0.0405682809650898
Te-11932,0.9729340076446533
Te-11933,0.013877886347472668
Te-11934,0.03506859019398689
Te-11935,0.003456922248005867
Te-11936,0.002022372791543603
Te-11937,0.017596688121557236
Te-11938,0.9364208579063416
Te-11939,0.004943909589201212
Te-11940,0.0058756242506206036
Te-11941,0.028456665575504303
Te-11942,0.020798059180378914
Te-11943,0.006518752779811621
Te-11944,0.04502442851662636
Te-11945,0.02565990947186947
Te-11946,0.006233411841094494
Te-11947,0.02550145611166954
Te-11948,0.007511249743402004
Te-11949,0.008995722979307175
Te-11950,0.00983154121786356
Te-11951,0.017145471647381783
Te-11952,0.007763981353491545
Te-11953,0.018361127004027367
Te-11954,0.035503458231687546
Te-11955,0.003469819901511073
Te-11956,0.005776893347501755
Te-11957,0.004569264128804207
Te-11958,0.004839490167796612
Te-11959,0.0015389046166092157
Te-11960,0.07711116969585419
Te-11961,0.908168613910675
Te-11962,0.006782106123864651
Te-11963,0.007791990414261818
Te-11964,0.910032331943512
Te-11965,0.0031084970105439425
Te-11966,0.9226366877555847
Te-11967,0.0063903010450303555
Te-11968,0.0029120908584445715
Te-11969,0.005139996763318777
Te-11970,0.00119839608669281
Te-11971,0.004868061747401953
Te-11972,0.0030942338053137064
Te-11973,0.0027520915027707815
Te-11974,0.01094630267471075
Te-11975,0.0017978512914851308
Te-11976,0.010053161531686783
Te-11977,0.005049331579357386
Te-11978,0.010374397039413452
Te-11979,0.004369425121694803
Te-11980,0.001744976150803268
Te-11981,0.011685781180858612
Te-11982,0.005103780422359705
Te-11983,0.0028256515506654978
Te-11984,0.006561936344951391
Te-11985,0.002715315902605653
Te-11986,0.0010319817811250687
Te-11987,0.005215326324105263
Te-11988,0.003223227337002754
Te-11989,0.02002129517495632
Te-11990,0.009337584488093853
Te-11991,0.015434518456459045
Te-11992,0.005769054871052504
Te-11993,0.001278870739042759
Te-11994,0.018663890659809113
Te-11995,0.004376778844743967
Te-11996,0.0037597103510051966
Te-11997,0.0038706595078110695
Te-11998,0.0024686111137270927
Te-11999,0.0055143944919109344
Te-12000,0.06265489012002945
Te-12001,0.00593553576618433
Te-12002,0.0029947003349661827
Te-12003,0.0025956006720662117
Te-12004,0.002776976441964507
Te-12005,0.0023198118433356285
Te-12006,0.002750303130596876
Te-12007,0.02589053101837635
Te-12008,0.015449090860784054
Te-12009,0.02620726451277733
Te-12010,0.0277531947940588
Te-12011,0.0018359648529440165
Te-12012,0.0008459995733574033
Te-12013,0.0008876852807588875
Te-12014,0.003723754780367017
Te-12015,0.9616522789001465
Te-12016,0.9052352905273438
Te-12017,0.0074282498098909855
Te-12018,0.00025626164278946817
Te-12019,0.0021613365970551968
Te-12020,0.005178438033908606
Te-12021,0.0010522888042032719
Te-12022,0.005444986745715141
Te-12023,0.019840136170387268
Te-12024,0.00044805053039453924
Te-12025,0.0014075703220441937
Te-12026,0.00800605770200491
Te-12027,0.3356966972351074
Te-12028,0.004216647241264582
Te-12029,0.004127434454858303
Te-12030,0.0023522714618593454
Te-12031,0.0017453614855185151
Te-12032,0.008388521149754524
Te-12033,0.009092097170650959
Te-12034,0.01486249826848507
Te-12035,0.0011606656480580568
Te-12036,0.00014362971705850214
Te-12037,0.002700098557397723
Te-12038,0.0037843086756765842
Te-12039,0.011218502186238766
Te-12040,0.0032958760857582092
Te-12041,0.008991336449980736
Te-12042,0.008322741836309433
Te-12043,0.0010700526181608438
Te-12044,0.006595045793801546
Te-12045,0.015063222497701645
Te-12046,0.006137481424957514
Te-12047,0.015285166911780834
Te-12048,0.0004580468812491745
Te-12049,0.004523101728409529
Te-12050,0.0007951281149871647
Te-12051,0.00111385399941355
Te-12052,0.001976852072402835
Te-12053,0.005039294715970755
Te-12054,0.0018917783163487911
Te-12055,0.003691056976094842
Te-12056,0.015866374596953392
Te-12057,0.0008981151040643454
Te-12058,0.005909166764467955
Te-12059,0.005475791171193123
Te-12060,0.005266065243631601
Te-12061,0.008675030432641506
Te-12062,0.003464473644271493
Te-12063,0.0182558074593544
Te-12064,0.0038860950153321028
Te-12065,0.004318286664783955
Te-12066,0.006224651355296373
Te-12067,0.002713600406423211
Te-12068,0.0012916045961901546
Te-12069,0.0011804687092080712
Te-12070,0.006001686677336693
Te-12071,0.0006555031868629158
Te-12072,0.03178836405277252
Te-12073,0.0018155609723180532
Te-12074,0.005391214042901993
Te-12075,0.002408092375844717
Te-12076,0.006297166924923658
Te-12077,0.00759097607806325
Te-12078,0.0037830378860235214
Te-12079,0.00014454337360803038
Te-12080,0.0006869916105642915
Te-12081,0.012407385744154453
Te-12082,0.0011662628967314959
Te-12083,0.0031218896619975567
Te-12084,0.021470116451382637
Te-12085,0.007567479740828276
Te-12086,0.004280553199350834
Te-12087,0.970949649810791
Te-12088,0.001363582443445921
Te-12089,0.005447975359857082
Te-12090,0.007379794493317604
Te-12091,0.005095810629427433
Te-12092,0.0028029840905219316
Te-12093,0.001930773607455194
Te-12094,0.001536098774522543
Te-12095,0.003186737187206745
Te-12096,0.023391498252749443
Te-12097,0.004244671668857336
Te-12098,0.022396894171833992
Te-12099,0.014323504641652107
Te-12100,0.006064809858798981
Te-12101,0.000725991209037602
Te-12102,0.0024156796280294657
Te-12103,0.0026136504020541906
Te-12104,0.0024297614581882954
Te-12105,0.0010580235393717885
Te-12106,0.010172629728913307
Te-12107,0.00010439474135637283
Te-12108,0.0009537861915305257
Te-12109,0.008555984124541283
Te-12110,0.0025397855788469315
Te-12111,0.0024534654803574085
Te-12112,0.007456982973963022
Te-12113,0.00939791090786457
Te-12114,0.001525945495814085
Te-12115,0.0065229046158492565
Te-12116,0.023604866117239
Te-12117,0.0006031986558809876
Te-12118,0.0008636896964162588
Te-12119,0.0006503508193418384
Te-12120,0.0020631460938602686
Te-12121,0.00764260720461607
Te-12122,0.0035728425718843937
Te-12123,0.0016505119856446981
Te-12124,0.0327533595263958
Te-12125,0.001244489336386323
Te-12126,0.01351590733975172
Te-12127,0.002582521177828312
Te-12128,0.0013126501580700278
Te-12129,0.001091921585611999
Te-12130,0.008906100876629353
Te-12131,0.01488284207880497
Te-12132,0.9209603667259216
Te-12133,0.0009616658790037036
Te-12134,0.8639584183692932
Te-12135,0.0022053499706089497
Te-12136,0.019286783412098885
Te-12137,0.0038443696685135365
Te-12138,0.0015868216287344694
Te-12139,0.0010605620918795466
Te-12140,0.000981428544037044
Te-12141,0.002223157323896885
Te-12142,0.0015188147081062198
Te-12143,0.00628200639039278
Te-12144,0.0006718029035255313
Te-12145,0.005308915860950947
Te-12146,0.01773877441883087
Te-12147,0.0016339103458449244
Te-12148,0.001535587478429079
Te-12149,0.007892167195677757
Te-12150,0.014174964278936386
Te-12151,0.006597909145057201
Te-12152,0.012717845849692822
Te-12153,0.012874712236225605
Te-12154,0.004761907272040844
Te-12155,0.001965944655239582
Te-12156,0.0027428348548710346
Te-12157,0.0442986935377121
Te-12158,0.05983353406190872
Te-12159,0.008994907140731812
Te-12160,0.0039454554207623005
Te-12161,0.04147413745522499
Te-12162,0.9239490032196045
Te-12163,0.003283277852460742
Te-12164,0.0029526224825531244
Te-12165,0.020562143996357918
Te-12166,0.002826249459758401
Te-12167,0.004133889451622963
Te-12168,0.009464956820011139
Te-12169,0.010094836354255676
Te-12170,0.16005592048168182
Te-12171,0.0037294465582817793
Te-12172,0.05628069117665291
Te-12173,0.00038879411295056343
Te-12174,0.008792455308139324
Te-12175,0.9330770373344421
Te-12176,0.00619371235370636
Te-12177,0.0021115951240062714
Te-12178,0.004403732717037201
Te-12179,0.013047216460108757
Te-12180,0.0025225637946277857
Te-12181,0.0023141715209931135
Te-12182,0.08889690786600113
Te-12183,0.9080852270126343
Te-12184,0.0009392800857312977
Te-12185,0.007432051468640566
Te-12186,0.013381469063460827
Te-12187,0.004056843463331461
Te-12188,0.0018139872699975967
Te-12189,0.01283375546336174
Te-12190,0.058416612446308136
Te-12191,0.0048959506675601006
Te-12192,0.0014449676964432001
Te-12193,0.010654064826667309
Te-12194,0.002450223546475172
Te-12195,0.002195012755692005
Te-12196,0.016016652807593346
Te-12197,0.019701585173606873
Te-12198,0.0014014095067977905
Te-12199,0.0010386062785983086
Te-12200,0.0019148526480421424
Te-12201,0.009757629595696926
Te-12202,0.0013367044739425182
Te-12203,0.014631493017077446
Te-12204,0.0006672813906334341
Te-12205,0.002347495872527361
Te-12206,0.011037332005798817
Te-12207,0.015975598245859146
Te-12208,0.005185674875974655
Te-12209,0.0038657276891171932
Te-12210,0.011672555468976498
Te-12211,0.0007662635762244463
Te-12212,0.0013263133587315679
Te-12213,0.002010885626077652
Te-12214,0.002256810897961259
Te-12215,0.00394229544326663
Te-12216,0.009552561677992344
Te-12217,0.003236958524212241
Te-12218,0.008601386100053787
Te-12219,0.0005901893018744886
Te-12220,0.008317071944475174
Te-12221,0.003688834374770522
Te-12222,0.0012888243654742837
Te-12223,0.0011526523157954216
Te-12224,0.07837463170289993
Te-12225,0.0027221408672630787
Te-12226,0.0021370314061641693
Te-12227,0.002036611083894968
Te-12228,0.0024351973552256823
Te-12229,0.009750813245773315
Te-12230,0.9642425179481506
Te-12231,0.0017426435369998217
Te-12232,0.0013999883085489273
Te-12233,0.004675429780036211
Te-12234,0.8075770139694214
Te-12235,0.0031286715529859066
Te-12236,0.0019552854355424643
Te-12237,0.9592450857162476
Te-12238,0.0021602024789899588
Te-12239,0.0026813147123903036
Te-12240,0.0007892377907410264
Te-12241,0.002302556298673153
Te-12242,0.002216226188465953
Te-12243,0.0007710694335401058
Te-12244,0.000788960256613791
Te-12245,0.0005770326242782176
Te-12246,0.0006906478083692491
Te-12247,0.003371606580913067
Te-12248,0.0006148788379505277
Te-12249,0.07339809834957123
Te-12250,0.795104444026947
Te-12251,0.005982215981930494
Te-12252,0.9141753911972046
Te-12253,0.00164585851598531
Te-12254,0.000685608945786953
Te-12255,0.0020457813516259193
Te-12256,0.0018071316881105304
Te-12257,0.005166615825146437
Te-12258,0.0025496389716863632
Te-12259,0.0013876078883185983
Te-12260,0.004410517401993275
Te-12261,0.004314573016017675
Te-12262,0.009020376950502396
Te-12263,0.027518892660737038
Te-12264,0.001063672942109406
Te-12265,0.0018262480152770877
Te-12266,0.002751182299107313
Te-12267,0.005676508881151676
Te-12268,0.005104088224470615
Te-12269,0.0024643416982144117
Te-12270,0.004572225734591484
Te-12271,0.0019446032820269465
Te-12272,0.14289335906505585
Te-12273,0.034569110721349716
Te-12274,0.00800932664424181
Te-12275,0.00041764351772144437
Te-12276,0.0007019439362920821
Te-12277,0.0010062274523079395
Te-12278,0.0022635110653936863
Te-12279,0.004837954416871071
Te-12280,0.0005906636943109334
Te-12281,0.018172405660152435
Te-12282,0.001947504817508161
Te-12283,0.9504590630531311
Te-12284,0.0014997271355241537
Te-12285,0.0012134809512645006
Te-12286,0.023516124114394188
Te-12287,0.0023663018364459276
Te-12288,0.9091554284095764
Te-12289,0.021696198731660843
Te-12290,0.0017510784091427922
Te-12291,0.0021168917883187532
Te-12292,0.0014008337166160345
Te-12293,0.0068617695942521095
Te-12294,0.0019281015265733004
Te-12295,0.0037030496168881655
Te-12296,0.0009932067478075624
Te-12297,0.0019139013020321727
Te-12298,0.6387866735458374
Te-12299,0.006012836005538702
Te-12300,0.0019593299366533756
Te-12301,0.0010403090855106711
Te-12302,0.0064104292541742325
Te-12303,0.0006389861810021102
Te-12304,0.019880468025803566
Te-12305,0.7115910649299622
Te-12306,0.004660320933908224
Te-12307,0.000773727719206363
Te-12308,0.020076075568795204
Te-12309,0.13893750309944153
Te-12310,0.000983480247668922
Te-12311,0.002090974012389779
Te-12312,0.000983480247668922
Te-12313,0.0009656569454818964
Te-12314,0.8909767270088196
Te-12315,0.0008033261983655393
Te-12316,0.01396147906780243
Te-12317,0.0016691269120201468
Te-12318,0.9309592843055725
Te-12319,0.0019035892328247428
Te-12320,0.0032995762303471565
Te-12321,0.0072671459056437016
Te-12322,0.0014915952924638987
Te-12323,0.0006620995700359344
Te-12324,0.0007619800744578242
Te-12325,0.0023289211094379425
Te-12326,0.7959713935852051
Te-12327,0.570032000541687
Te-12328,0.004718602169305086
Te-12329,0.0008566614706069231
Te-12330,0.004316806793212891
Te-12331,0.0007443750509992242
Te-12332,0.0004806219367310405
Te-12333,0.0006556785083375871
Te-12334,0.0012884167954325676
Te-12335,0.00151346274651587
Te-12336,0.001141789136454463
Te-12337,0.0006000943249091506
Te-12338,0.0003102858318015933
Te-12339,0.0016455387230962515
Te-12340,0.0013590448070317507
Te-12341,0.0037342351861298084
Te-12342,0.009260998107492924
Te-12343,0.006752235349267721
Te-12344,0.0010325540788471699
Te-12345,0.0006508741644211113
Te-12346,0.0013899977784603834
Te-12347,0.9508154392242432
Te-12348,0.0048166667111217976
Te-12349,0.049713537096977234
Te-12350,0.0007080396171659231
Te-12351,0.0029776219744235277
Te-12352,0.0038458413910120726
Te-12353,0.0015544655034318566
Te-12354,0.009867017157375813
Te-12355,0.0027326878625899553
Te-12356,0.003916244488209486
Te-12357,0.008107507601380348
Te-12358,0.001531811780296266
Te-12359,0.0024172430858016014
Te-12360,0.004037563689053059
Te-12361,0.005361190531402826
Te-12362,0.0013676604721695185
Te-12363,0.001469175680540502
Te-12364,0.0015733480686321855
Te-12365,0.1241384744644165
Te-12366,0.0016375093255192041
Te-12367,0.003128958400338888
Te-12368,0.0063931504264473915
Te-12369,0.0017335080774500966
Te-12370,0.0006149074761196971
Te-12371,0.0014764736406505108
Te-12372,0.000779367983341217
Te-12373,0.0004507139092311263
Te-12374,0.0030076855327934027
Te-12375,0.0025078884791582823
Te-12376,0.0024241069331765175
Te-12377,0.9157626032829285
Te-12378,0.0005606704507954419
Te-12379,0.0019509131088852882
Te-12380,0.007423968054354191
Te-12381,0.019806504249572754
Te-12382,0.0017820767825469375
Te-12383,0.006360833533108234
Te-12384,0.8422335982322693
Te-12385,0.0032926914282143116
Te-12386,0.0010279131820425391
Te-12387,0.002907102694734931
Te-12388,0.0017693940317258239
Te-12389,0.0022865673527121544
Te-12390,0.010063935071229935
Te-12391,0.00015600868209730834
Te-12392,0.0030892177019268274
Te-12393,0.0011399210197851062
Te-12394,0.9208849668502808
Te-12395,9.051226516021416e-05
Te-12396,0.1258161962032318
Te-12397,0.005023420788347721
Te-12398,0.0016161267412826419
Te-12399,0.002403748221695423
Te-12400,0.0008426044951193035
Te-12401,0.9240885376930237
Te-12402,0.628642737865448
Te-12403,0.0016302732983604074
Te-12404,0.0019516318570822477
Te-12405,0.003354713786393404
Te-12406,0.0010921291541308165
Te-12407,0.002535784151405096
Te-12408,0.0006781358388252556
Te-12409,0.0026186471804976463
Te-12410,0.0009135993896052241
Te-12411,0.0009217176702804863
Te-12412,0.0019512901781126857
Te-12413,0.0004679235862568021
Te-12414,0.0007620996329933405
Te-12415,0.007185135968029499
Te-12416,0.0021041156724095345
Te-12417,0.0009164013899862766
Te-12418,0.0024989459197968245
Te-12419,0.0010927884140983224
Te-12420,0.006986535154283047
Te-12421,0.004524192772805691
Te-12422,0.0758117064833641
Te-12423,0.02411544695496559
Te-12424,0.0010565570555627346
Te-12425,0.0015317002544179559
Te-12426,0.006956821773201227
Te-12427,0.004949352703988552
Te-12428,0.015446916222572327
Te-12429,0.000857438484672457
Te-12430,0.002152498345822096
Te-12431,0.0035976495128124952
Te-12432,0.06684884428977966
Te-12433,0.0024077673442661762
Te-12434,0.0020997889805585146
Te-12435,0.005978014785796404
Te-12436,0.0011263657361268997
Te-12437,0.00814791675657034
Te-12438,0.003523467108607292
Te-12439,0.0028402411844581366
Te-12440,0.0013742368901148438
Te-12441,0.0012436149409040809
Te-12442,0.0031029521487653255
Te-12443,0.0015673955203965306
Te-12444,0.005679731257259846
Te-12445,0.0005967026227153838
Te-12446,0.8836155533790588
Te-12447,0.011464754119515419
Te-12448,0.0018755256896838546
Te-12449,0.005873838905245066
Te-12450,0.002309393836185336
Te-12451,0.9264293909072876
Te-12452,0.0005384981632232666
Te-12453,0.07973502576351166
Te-12454,0.704459011554718
Te-12455,0.007661704905331135
Te-12456,0.001920160255394876
Te-12457,0.0041400110349059105
Te-12458,0.0001366006035823375
Te-12459,0.0016940266359597445
Te-12460,0.0036938218399882317
Te-12461,0.0016409906093031168
Te-12462,0.0013469862751662731
Te-12463,0.01743847317993641
Te-12464,0.6034414768218994
Te-12465,0.0007548313587903976
Te-12466,0.0440191924571991
Te-12467,0.0006671923911198974
Te-12468,0.001361124450340867
Te-12469,0.00039588642539456487
Te-12470,0.0011140226852148771
Te-12471,0.9179481863975525
Te-12472,0.000748142774682492
Te-12473,0.008369460701942444
Te-12474,0.002603549277409911
Te-12475,0.0032577577512711287
Te-12476,0.0009792234050109982
Te-12477,0.0005401995149441063
Te-12478,0.0008554122759960592
Te-12479,0.0010998531943187118
Te-12480,0.0008524992153979838
Te-12481,0.0005882947589270771
Te-12482,0.0017407864797860384
Te-12483,0.0076167648658156395
Te-12484,0.909055233001709
Te-12485,0.0005726757226511836
Te-12486,0.0001878744369605556
Te-12487,0.0022057825699448586
Te-12488,0.001301741460338235
Te-12489,0.011076771654188633
Te-12490,0.0005672408151440322
Te-12491,0.0011848305584862828
Te-12492,0.00413180748000741
Te-12493,0.0004037214384879917
Te-12494,0.005433760117739439
Te-12495,0.7283132076263428
Te-12496,0.06968633085489273
Te-12497,0.0021176484879106283
Te-12498,0.8754504323005676
Te-12499,0.0010862404014915228
Te-12500,0.004903239198029041
Te-12501,0.0041242544539272785
Te-12502,0.001777582336217165
Te-12503,0.004844878800213337
Te-12504,0.003212385345250368
Te-12505,0.0053238458931446075
Te-12506,0.7811205387115479
Te-12507,0.0028106970712542534
Te-12508,0.0016539287753403187
Te-12509,0.002465666737407446
Te-12510,0.010587178170681
Te-12511,0.05422845110297203
Te-12512,0.0029295217245817184
Te-12513,0.002892551477998495
Te-12514,0.0009613045840524137
Te-12515,0.0036395108327269554
Te-12516,0.002379847224801779
Te-12517,0.002949049463495612
Te-12518,0.0051339357160031796
Te-12519,0.002704695565626025
Te-12520,0.100538469851017
Te-12521,0.018197964876890182
Te-12522,0.006073229014873505
Te-12523,0.0036047366447746754
Te-12524,0.0008189810323528945
Te-12525,0.07437059283256531
Te-12526,0.0021343708503991365
Te-12527,0.7618535161018372
Te-12528,0.003969154320657253
Te-12529,0.012441319413483143
Te-12530,0.010131028480827808
Te-12531,0.0011263630585744977
Te-12532,0.0013006067601963878
Te-12533,0.7546695470809937
Te-12534,0.007161167915910482
Te-12535,0.0024971317034214735
Te-12536,0.0015372956404462457
Te-12537,0.0034629739820957184
Te-12538,0.009373784996569157
Te-12539,0.008089156821370125
Te-12540,0.0013652698835358024
Te-12541,0.005960286129266024
Te-12542,0.004085712134838104
Te-12543,0.021099049597978592
Te-12544,0.0031620163936167955
Te-12545,0.0032359077595174313
Te-12546,0.0014196631964296103
Te-12547,0.002936491509899497
Te-12548,0.9230929613113403
Te-12549,0.003262482350692153
Te-12550,0.004490445367991924
Te-12551,0.0015358157688751817
Te-12552,0.0734933540225029
Te-12553,0.005965970456600189
Te-12554,0.002901724074035883
Te-12555,0.0017293072305619717
Te-12556,0.8642693758010864
Te-12557,0.015842141583561897
Te-12558,0.032639600336551666
Te-12559,0.045511823147535324
Te-12560,0.8826624155044556
Te-12561,0.0165241789072752
Te-12562,0.0029557840898633003
Te-12563,0.014840416610240936
Te-12564,0.014203558675944805
Te-12565,0.0032343179918825626
Te-12566,0.0034363202285021544
Te-12567,0.006318872328847647
Te-12568,0.0063451300375163555
Te-12569,0.014853926375508308
Te-12570,0.039238445460796356
Te-12571,0.000614428601693362
Te-12572,0.14567260444164276
Te-12573,0.01982375979423523
Te-12574,0.011063157580792904
Te-12575,0.03074047341942787
Te-12576,0.9207680225372314
Te-12577,0.0024376565124839544
Te-12578,0.001749843475408852
Te-12579,0.004968123510479927
Te-12580,0.00045237105223350227
Te-12581,0.0023428048007190228
Te-12582,0.7381681799888611
Te-12583,0.8208047151565552
Te-12584,0.0014041034737601876
Te-12585,0.010889412835240364
Te-12586,0.0014282368356361985
Te-12587,0.017536211758852005
Te-12588,0.19868813455104828
Te-12589,0.002358195139095187
